Adjusted Average Daily Traffic Amount,At Intersection Flag,Construction Zone Flag,Crash Month,Day of Week_0,Day of Week_1,Day of Week_2,Hour of Day,Latitude,Light Condition_0,Light Condition_1,Light Condition_2,Longitude,Percentage of Single Unit Truck Average Daily Traffic,Road Class_0,Road Class_1,Road Class_2,Rural Flag,Speed Limit,Weather Condition_0,Weather Condition_1,Weather Condition_2,Weather Condition_3,crash_count_7d,crash_count_30d,road_curvature,number_of_lanes,label
189698,False,False,6,1,1,1,6,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,0
189698,False,False,6,1,1,1,7,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,0
189698,False,False,6,1,1,1,8,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,0
189698,False,False,6,1,1,1,9,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,0
189698,False,False,6,1,1,1,10,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,0
189698,False,False,6,1,1,1,11,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,0
189698,False,False,6,1,1,1,12,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,0
189698,False,False,6,1,1,1,13,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,0
189698,False,False,6,1,1,1,14,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,0
189698,False,False,6,1,1,1,15,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,0
189698,False,False,6,1,1,1,16,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,0
189698,False,False,6,1,1,1,17,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,1
189698,False,False,6,1,1,1,18,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,0
189698,False,False,6,1,1,1,19,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,0
189698,False,False,6,1,1,1,20,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,0
189698,False,False,6,1,1,1,21,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,0
189698,False,False,6,1,1,1,22,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,0
189698,False,False,6,1,1,1,23,32.66335132,0,1,0,-96.89885354,3.9,0,1,0,False,70,0,0,0,1,0,0,7.856751742679336,,0
189698,False,False,7,1,1,1,0,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,1,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,2,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,1
189698,False,False,7,1,1,1,3,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,4,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,5,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,6,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,7,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,8,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,9,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,10,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,11,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,12,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,13,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,14,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,15,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,16,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,17,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,18,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,19,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,20,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,21,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,22,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
189698,False,False,7,1,1,1,23,32.66304874,0,0,1,-96.89860102,3.9,0,1,0,False,70,0,0,0,1,1,1,0.5613481246992933,5,0
96020,False,False,12,1,0,1,0,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,1,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,2,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,3,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,4,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,5,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,6,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,7,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,8,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,9,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,10,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,11,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,12,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,13,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,14,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,15,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,16,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,17,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,1
96020,False,False,12,1,0,1,18,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,19,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,20,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,21,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,22,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,12,1,0,1,23,32.63636706,0,1,1,-96.89665553,2.8,0,1,1,False,60,0,0,0,1,0,0,1.1454156988431805,3,0
96020,False,False,1,1,0,1,0,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,1,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,2,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,3,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,4,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,5,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,6,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,7,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,8,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,9,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,10,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,11,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,12,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,13,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,14,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,15,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,16,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,17,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,18,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,19,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,20,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,21,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,1
96020,False,False,1,1,0,1,22,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,1,1,0,1,23,32.63666622,0,0,1,-96.89616215,2.8,0,1,1,False,60,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,4,0,1,1,0,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,1,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,2,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,3,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,4,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,5,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,6,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,7,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,8,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,9,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,10,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,11,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,12,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,13,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,14,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,15,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,1
96020,False,False,4,0,1,1,16,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,17,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,18,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,19,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,20,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,21,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,22,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,4,0,1,1,23,32.63676707,0,1,0,-96.89676236,2.8,0,1,1,False,45,0,0,1,0,0,0,1.1454156988431805,3,0
96020,False,False,7,1,0,1,0,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,1,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,2,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,3,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,4,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,5,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,6,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,7,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,8,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,9,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,10,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,11,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,1
96020,False,False,7,1,0,1,12,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,13,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,14,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,15,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,16,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,17,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,18,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,19,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,20,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,21,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,22,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,7,1,0,1,23,32.63662839,0,1,0,-96.89600258,2.8,0,1,1,False,65,0,0,0,1,0,0,0.007717913476767535,3,0
96020,False,False,5,1,0,0,0,32.6362558,0,1,0,-96.89608561,2.8,0,1,1,False,40,0,0,1,1,0,0,1.1454156988431805,3,0
96020,False,False,5,1,0,0,1,32.6362558,0,1,0,-96.89608561,2.8,0,1,1,False,40,0,0,1,1,0,0,1.1454156988431805,3,0
96020,False,False,5,1,0,0,2,32.6362558,0,1,0,-96.89608561,2.8,0,1,1,False,40,0,0,1,1,0,0,1.1454156988431805,3,0
96020,False,False,5,1,0,0,3,32.6362558,0,1,0,-96.89608561,2.8,0,1,1,False,40,0,0,1,1,0,0,1.1454156988431805,3,0
96020,False,False,5,1,0,0,4,32.6362558,0,1,0,-96.89608561,2.8,0,1,1,False,40,0,0,1,1,0,0,1.1454156988431805,3,0
96020,False,False,5,1,0,0,5,32.6362558,0,1,0,-96.89608561,2.8,0,1,1,False,40,0,0,1,1,0,0,1.1454156988431805,3,0
96020,False,False,5,1,0,0,6,32.6362558,0,1,0,-96.89608561,2.8,0,1,1,False,40,0,0,1,1,0,0,1.1454156988431805,3,0
96020,False,False,5,1,0,0,7,32.6362558,0,1,0,-96.89608561,2.8,0,1,1,False,40,0,0,1,1,0,0,1.1454156988431805,3,0
96020,False,False,5,1,0,0,8,32.6362558,0,1,0,-96.89608561,2.8,0,1,1,False,40,0,0,1,1,0,0,1.1454156988431805,3,0
96020,False,False,5,1,0,0,9,32.6362558,0,1,0,-96.89608561,2.8,0,1,1,False,40,0,0,1,1,0,0,1.1454156988431805,3,0
96020,False,False,5,1,0,0,10,32.6362558,0,1,0,-96.89608561,2.8,0,1,1,False,40,0,0,1,1,0,0,1.1454156988431805,3,0
96020,False,False,5,1,0,0,11,32.6362558,0,1,0,-96.89608561,2.8,0,1,1,False,40,0,0,1,1,0,0,1.1454156988431805,3,0
96020,False,False,5,1,0,0,12,32.6362558,0,1,0,-96.89608561,2.8,0,1,1,False,40,0,0,1,1,0,0,1.1454156988431805,3,0
