Adjusted Average Daily Traffic Amount,At Intersection Flag,Construction Zone Flag,Crash Month,Day of Week_0,Day of Week_1,Day of Week_2,Hour of Day,Latitude,Light Condition_0,Light Condition_1,Light Condition_2,Longitude,Percentage of Single Unit Truck Average Daily Traffic,Road Class_0,Road Class_1,Road Class_2,Rural Flag,Speed Limit,Weather Condition_0,Weather Condition_1,Weather Condition_2,Weather Condition_3,crash_count_7d,crash_count_30d,road_curvature,number_of_lanes,label
129066,False,False,3,1,1,1,0,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,1,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,2,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,3,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,4,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,5,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,1
129066,False,False,3,1,1,1,6,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,7,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,8,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,9,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,10,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,11,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,12,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,13,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,14,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,15,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,16,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,17,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,18,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,19,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,20,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,21,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,22,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
129066,False,False,3,1,1,1,23,32.92967635,0,0,1,-97.03225421,3.5,0,1,1,False,70,0,0,0,1,0,0,0,0,0
160381,False,False,9,0,1,0,0,32.96957641,0,1,0,-97.03150705,3.1,0,1,1,False,65,0,0,0,1,0,0,0,0,0
160381,False,False,9,0,1,0,1,32.96957641,0,1,0,-97.03150705,3.1,0,1,1,False,65,0,0,0,1,0,0,0,0,0
160381,False,False,9,0,1,0,2,32.96957641,0,1,0,-97.03150705,3.1,0,1,1,False,65,0,0,0,1,0,0,0,0,0
160381,False,False,9,0,1,0,3,32.96957641,0,1,0,-97.03150705,3.1,0,1,1,False,65,0,0,0,1,0,0,0,0,0
160381,False,False,9,0,1,0,4,32.96957641,0,1,0,-97.03150705,3.1,0,1,1,False,65,0,0,0,1,0,0,0,0,0
